SUBSTÂNCIA;CÓDIGO GGREM;REGISTRO;EAN 1;EAN 2;EAN 3;PRODUTO;APRESENTAÇÃO
ORLIPASTAT;528519040156903;1256802580096;7899547528589;    -     ;    -     ;ORLISTATE;120 MG CAP DURA CT BL AL PLAS TRANS X 840
ORLIPASTAT;525317070048306;1267502510020;7895296413015;    -     ;    -     ;ORLISTATE;120 MG CAP DURA CT BL AL PLAS OPC X 30
ORLIPASTAT;525317070048506;1267502510039;7895296413039;    -     ;    -     ;ORLISTATE;120 MG CAP DURA CT BL AL PLAS OPC X 42
ORLIPASTAT;525317070048406;1267502510047;7895296413022;    -     ;    -     ;ORLISTATE;120 MG CAP DURA CT BL AL PLAS OPC X 60
ORLIPASTAT;525317070048606;1267502510055;7895296413046;    -     ;    -     ;ORLISTATE;120 MG CAP DURA CT BL AL PLAS OPC X 84
ORLIPASTAT;531615010077304;1356907070035;7894916508285;    -     ;    -     ;ORLIPID;120 MG CAP DURA CT BL AL PLAS OPC X 42
ORLIPASTAT;531615010077404;1356907070051;7894916508292;    -     ;    -     ;ORLIPID;120 MG CAP DURA CT BL AL PLAS OPC X 84
ORLIPASTAT;538016050022606;1553700450023;7898577810374;    -     ;    -     ;ORLISTATE;120 MG CAP DURA CT BL AL PLAS TRANS X 42
ORLIPASTAT;538016060022803;1553700490017;7898947385327;    -     ;    -     ;ORLAX;120 MG CAP DURA CT BL AL PLAS TRANS X 21
ORLIPASTAT;538016060022903;1553700490025;7898947385334;    -     ;    -     ;ORLAX;120 MG CAP DURA CT BL AL PLAS TRANS X 42
ORLIPASTAT;538016060023003;1553700490033;7898947385341;    -     ;    -     ;ORLAX;120 MG CAP DURA CT BL AL PLAS TRANS X 84
ORLIPASTAT;504613040016003;1558403990040;7896714238524;    -     ;    -     ;LIPOXEN;120 MG CAP GEL DURA CT BL AL PLAS TRANS X 42
ORLIPASTAT;504613040016103;1558403990067;7896714238548;    -     ;    -     ;LIPOXEN;120 MG CAP GEL DURA CT BL AL PLAS TRANS X 84
ORLIPASTAT;504617020051206;1558405270010;7896714270906;    -     ;    -     ;ORLISTATE;120 MG CAP GEL DURA CT BL AL PLAS TRANS X 21 
ORLIPASTAT;504617020051306;1558405270029;7896714270913;    -     ;    -     ;ORLISTATE;120 MG CAP GEL DURA CT BL AL PLAS TRANS X 30
ORLIPASTAT;504617020051406;1558405270045;7896714270937;    -     ;    -     ;ORLISTATE;120 MG CAP GEL DURA CT BL AL PLAS TRANS X 63
ORLIPASTAT;504617020051506;1558405270061;7896714270968;    -     ;    -     ;ORLISTATE;120 MG CAP GEL DURA CT BL AL PLAS TRANS X 90
ORLIPASTAT;538815040051204;1677305200031;7896004737430;    -     ;    -     ;XENILIPI;120 MG CAP DURA CT BL AL PLAS OPC X 42
ORLIPASTAT;538815040051304;1677305200056;7896004737447;    -     ;    -     ;XENILIPI;120 MG CAP DURA CT BL AL PLAS OPC X 84
ORLIPASTAT;540916110024604;1781701280014;7896094906853;    -     ;    -     ;LIPOCLIN;120 MG CAP GEL DURA CT BL AL PLAS TRANS X 30
ORLIPASTAT;540916110024704;1781701280022;7896094906914;    -     ;    -     ;LIPOCLIN;120 MG CAP GEL DURA CT BL AL PLAS TRANS X 42
ORLIPASTAT;540918010034904;1781701280030;7896094906945;    -     ;    -     ;LIPOCLIN;120 MG CAP GEL DURA CT BL AL PLAS TRANS X 84
ORLIPASTAT;546718120113706;1832602950036;7896422501835;    -     ;    -     ;ORLISTATE;120 MG CAP DURA CT BL AL PLAS TRANS X 42
ORLIPASTAT;546718120113606;1832602950052;7896422501842;    -     ;    -     ;ORLISTATE;120 MG CAP DURA CT BL AL PLAS TRANS X 84
ORLISTATE;526121030139603;1058308620019;7896004775517;    -     ;    -     ;LIPIBLOCK;120 MG CAP DURA CT BL AL PLAS OPC X 21
ORLISTATE;526136101114416;1058308620035;7894916507066;7896004775494;    -     ;LIPIBLOCK;120 MG CAP DURA CT BL AL PLAS OPC X 42
ORLISTATE;526136102110414;1058308620051;7894916507073;7896004775500;    -     ;LIPIBLOCK;120 MG CAP DURA CT BL AL PLAS OPC X 84
ORLISTATE;529920030063807;1235202570054;7897076922038;    -     ;    -     ;ORLISTATE;120 MG CAP DURA CT BL AL PLAS PVC/PE/PVDC TRANS X 30
ORLISTATE;529920030063907;1235202570062;7897076922045;    -     ;    -     ;ORLISTATE;120 MG CAP DURA CT BL AL PLAS PVC/PE/PVDC TRANS X 42
ORLISTATE;529920030064007;1235202570070;7897076922069;    -     ;    -     ;ORLISTATE;120 MG CAP DURA CT BL AL PLAS PVC/PE/PVDC TRANS X 60
ORLISTATE;529920030064107;1235202570089;7897076922052;    -     ;    -     ;ORLISTATE;120 MG CAP DURA CT BL AL PLAS PVC/PE/PVDC TRANS X 84
ORLISTATE;504613010015406;1558405270037;7896714237497;    -     ;    -     ;ORLISTATE;120 MG CAP GEL DURA CT BL AL PLAS TRANS X 42
ORLISTATE;504613010015506;1558405270053;7896714237510;    -     ;    -     ;ORLISTATE;120 MG CAP GEL DURA CT BL AL PLAS TRANS X 84
ORYZA SATIVA L.;524820070010707;1015502380016;7896226100128;    -     ;    -     ;MONALESS;600 MG CAP MOLE CT BL AL PLAS TRANS X 10 
ORYZA SATIVA L.;524820070010507;1015502380032;7896226102139;    -     ;    -     ;MONALESS;600 MG CAP MOLE CT BL AL PLAS TRANS X 30
ORYZA SATIVA L.;524820070010607;1015502380040;7896226102092;    -     ;    -     ;MONALESS;600 MG CAP MOLE CT BL AL PLAS TRANS X 60
OXACILINA SÓDICA;509521040029817;1004101790031;7899498608330;    -     ;    -     ;OXACILIL;500 MG PO SOL INJ IV IM CX 50 FA VD TRANS X 10 ML
OXACILINA SÓDICA;520714080092306;1037002820085;7896112158332;    -     ;    -     ;OXACILINA SODICA;500 MG PO P/ SOL INJ CX 50 FA VD INC (EMB HOSP)
OXACILINA SÓDICA;504414010046918;1163701110015;7896014686469;    -     ;    -     ;OXANON;500 MG PO INJ CX 50 FA VD TRANS + 50 AMP DIL X 3 ML (EMB  HOSP)
OXACILINA SÓDICA;504414010047018;1163701110031;7896014686483;    -     ;    -     ;OXANON;500 MG PO INJ CX 50 FA VD TRANS + 50 AMP DIL PLAS X 5 ML (EMB HOSP)
OXACILINA SÓDICA;504414010045418;1163701110041;7896014686490;    -     ;    -     ;OXANON;500 MG PÓ INJ CX 50 FA VD TRANS (EMB HOSP)
OXACILINA SÓDICA;504414010046818;1163701110058;7896014686506;    -     ;    -     ;OXANON;500 MG PÓ INJ CX 100 FA VD TRANS (EMB HOSP)
OXACILINA SÓDICA;504417060062806;1163701410019;7896014687152;    -     ;    -     ;OXACILINA SÓDICA;500 MG PO INJ CX 50 FA VD TRANS + 50 AMP DIL X 3 ML (EMB  HOSP)
OXACILINA SÓDICA;504417060062906;1163701410027;7896014687169;    -     ;    -     ;OXACILINA SÓDICA;500 MG PO INJ CX 50 FA VD TRANS + 50 AMP DIL X 5 ML (EMB HOSP) 
OXACILINA SÓDICA;504417060063006;1163701410035;7896014687176;    -     ;    -     ;OXACILINA SÓDICA;500 MG PO INJ CX 50 FA VD TRANS + 50 AMP DIL PLAS X 5 ML (EMB HOSP)
OXACILINA SÓDICA;504417060063106;1163701410043;7896014687183;    -     ;    -     ;OXACILINA SÓDICA;500 MG PÓ INJ CX 50 FA VD TRANS (EMB HOSP)
OXACILINA SÓDICA;504417060063206;1163701410051;7896014687862;    -     ;    -     ;OXACILINA SÓDICA;500 MG PÓ INJ CX 100 FA VD TRANS (EMB HOSP)
OXACILINA SÓDICA;612823110002817;1742000070039;7898739420496;    -     ;    -     ;OXACILINA SÓDICA;500 MG PÓ P/ SOL INJ CT 50 FA VD TRANS
OXALATO DE ESCITALOPRAM;523709102111415;1003301560013;7896094207592;    -     ;    -     ;RECONTER;10 MG COM REV CT BL AL PLAS TRANS X 10
OXALATO DE ESCITALOPRAM;523709103116410;1003301560021;7896094207608;    -     ;    -     ;RECONTER;10 MG COM REV CT BL AL PLAS TRANS X 30
OXALATO DE ESCITALOPRAM;523709101113414;1003301560031;7896094207615;    -     ;    -     ;RECONTER;20 MG COM REV CT BL AL PLAS TRANS X 30
OXALATO DE ESCITALOPRAM;523714060030004;1003301560056;7896094203273;    -     ;    -     ;RECONTER;15 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 10 
OXALATO DE ESCITALOPRAM;523714060030104;1003301560064;7896094203280;    -     ;    -     ;RECONTER;15 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 30
OXALATO DE ESCITALOPRAM;523714060030204;1003301560072;7896094208223;    -     ;    -     ;RECONTER;20 MG/ML SOL CT FR VD AMB X 15 ML 
OXALATO DE ESCITALOPRAM;523714060030304;1003301560080;7896094208230;    -     ;    -     ;RECONTER;20 MG/ML SOL CT FR VD AMB X 30 ML
OXALATO DE ESCITALOPRAM;523716090034603;1003301560099;7896094209527;    -     ;    -     ;RECONTER;10 MG COM REV CT BL AL PLAS TRANS X 60
OXALATO DE ESCITALOPRAM;523717110036403;1003301560102;7896094209541;    -     ;    -     ;RECONTER;20 MG COM REV CT BL AL PLAS TRANS X 60
OXALATO DE ESCITALOPRAM;523721090046303;1003301560110;7896094211131;    -     ;    -     ;RECONTER;15 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 60
OXALATO DE ESCITALOPRAM;523718050037503;1003301560129;7896094210363;    -     ;    -     ;RECONTER;20 MG/ML SOL CT FR VD AMB X 15 ML COM SABOR
OXALATO DE ESCITALOPRAM;523718050037603;1003301560145;7896094210370;    -     ;    -     ;RECONTER;20 MG/ML SOL CT FR VD AMB X 30 ML COM SABOR
OXALATO DE ESCITALOPRAM;523723020049103;1003301560153;7896094211636;    -     ;    -     ;RECONTER;20 MG COM REV CT BL AL PLAS TRANS X 15
OXALATO DE ESCITALOPRAM;523723030049603;1003302190015;7896094211063;    -     ;    -     ;RECONTER ODT;10 MG COM ORODISP CT BL AL AL X 10
OXALATO DE ESCITALOPRAM;523723030049203;1003302190023;7896094211032;    -     ;    -     ;RECONTER ODT;10 MG COM ORODISP CT BL AL AL X 30
OXALATO DE ESCITALOPRAM;523723030049303;1003302190031;7896094211094;    -     ;    -     ;RECONTER ODT;10 MG COM ORODISP CT BL AL AL X 60
OXALATO DE ESCITALOPRAM;523723030049403;1003302190041;7896094211070;    -     ;    -     ;RECONTER ODT;15 MG COM ORODISP CT BL AL AL X 10
OXALATO DE ESCITALOPRAM;523723030049503;1003302190058;7896094211049;    -     ;    -     ;RECONTER ODT;15 MG COM ORODISP CT BL AL AL X 30
OXALATO DE ESCITALOPRAM;523723030049703;1003302190066;7896094211100;    -     ;    -     ;RECONTER ODT;15 MG COM ORODISP CT BL AL AL X 60
OXALATO DE ESCITALOPRAM;523723030049803;1003302190074;7896094211056;    -     ;    -     ;RECONTER ODT;20 MG COM ORODISP CT BL AL AL X 30
OXALATO DE ESCITALOPRAM;523723030049903;1003302190082;7896094211117;    -     ;    -     ;RECONTER ODT;20 MG COM ORODISP CT BL AL AL X 60
OXALATO DE ESCITALOPRAM;508022060164003;1004310820012;7891317023799;    -     ;    -     ;ESC;10 MG COM REV CT BL AL PLAS TRANS X 7
OXALATO DE ESCITALOPRAM;508013070098304;1004310820020;7891317476564;    -     ;    -     ;ESC;10 MG COM REV CT BL AL PLAS TRANS X 15
OXALATO DE ESCITALOPRAM;508013070098404;1004310820039;7891317476588;    -     ;    -     ;ESC;10 MG COM REV CT BL AL PLAS TRANS X 30
OXALATO DE ESCITALOPRAM;508018060121603;1004310820047;7891317476663;    -     ;    -     ;ESC;10 MG COM REV CT BL AL PLAS TRANS X 60 
OXALATO DE ESCITALOPRAM;508022060164103;1004310820055;7891317023805;    -     ;    -     ;ESC;20 MG COM REV CT BL AL PLAS TRANS X 7
OXALATO DE ESCITALOPRAM;508013070098504;1004310820063;7891317476625;    -     ;    -     ;ESC;20 MG COM REV CT BL AL PLAS TRANS X 15
OXALATO DE ESCITALOPRAM;508013070098604;1004310820071;7891317476649;    -     ;    -     ;ESC;20 MG COM REV CT BL AL PLAS TRANS X 30 
OXALATO DE ESCITALOPRAM;508020110136607;1004310820081;7891317010485;    -     ;    -     ;ESC;20 MG COM REV CT BL AL PLAS TRANS X 60
OXALATO DE ESCITALOPRAM;508020060132307;1004310820098;7891317004262;    -     ;    -     ;ESC;15 MG COM REV CT BL AL PLAS TRANS X 10
OXALATO DE ESCITALOPRAM;508020060132207;1004310820111;7891317004255;    -     ;    -     ;ESC;15 MG COM REV CT BL AL PLAS TRANS X 30
OXALATO DE ESCITALOPRAM;508013070097806;1004311770035;7891317476465;    -     ;    -     ;OXALATO DE ESCITALOPRAM;10 MG COM REV CT BL AL PLAS TRANS X 30
OXALATO DE ESCITALOPRAM;508020110136407;1004311770043;7891317476472;    -     ;    -     ;OXALATO DE ESCITALOPRAM;10 MG COM REV CT BL AL PLAS TRANS X 60 
OXALATO DE ESCITALOPRAM;508013070097906;1004311770078;7891317476526;    -     ;    -     ;OXALATO DE ESCITALOPRAM;20 MG COM REV CT BL AL PLAS TRANS X 30 
OXALATO DE ESCITALOPRAM;508020110136507;1004311770086;7891317010829;    -     ;    -     ;OXALATO DE ESCITALOPRAM;20 MG COM REV CT BL AL PLAS TRANS X 60
OXALATO DE ESCITALOPRAM;508020040129407;1004311770116;7891317004286;    -     ;    -     ;OXALATO DE ESCITALOPRAM;15 MG COM REV CT BL AL PLAS TRANS X 30
OXALATO DE ESCITALOPRAM;508016090111806;1004311860018;7891317191740;    -     ;    -     ;OXALATO DE ESCITALOPRAM;20 MG/ML SOL CT FR GOT PLAS AMB X 15 ML
OXALATO DE ESCITALOPRAM;508016090112903;1004311900011;7891317191665;    -     ;    -     ;ESC;20 MG/ML SOL CT FR GOT PLAS AMB X 15 ML
OXALATO DE ESCITALOPRAM;508021080141503;1004313280019;7891317011444;    -     ;    -     ;ESC ODT;5 MG  COM ORODISP CT BL AL AL X 30
OXALATO DE ESCITALOPRAM;508021080141603;1004313280027;7891317011451;    -     ;    -     ;ESC ODT;10 MG COM ORODISP CT BL AL AL X 30
OXALATO DE ESCITALOPRAM;508021080141703;1004313280035;7891317011468;    -     ;    -     ;ESC ODT;15 MG COM ORODISP CT BL AL AL X 30
OXALATO DE ESCITALOPRAM;508021080141803;1004313280043;7891317011475;    -     ;    -     ;ESC ODT;20 MG COM ORODISP CT BL AL AL X 30
OXALATO DE ESCITALOPRAM;508021110144403;1004313280051;7891317011482;    -     ;    -     ;ESC ODT;5 MG  COM ORODISP CT BL AL AL X 10
OXALATO DE ESCITALOPRAM;508021110144503;1004313280094;7891317011499;    -     ;    -     ;ESC ODT;10 MG COM ORODISP CT BL AL AL X 10
OXALATO DE ESCITALOPRAM;508021110144603;1004313280132;7891317011505;    -     ;    -     ;ESC ODT;15 MG COM ORODISP CT BL AL AL X 10
OXALATO DE ESCITALOPRAM;508021110144703;1004313280159;7891317011512;    -     ;    -     ;ESC ODT;20 MG COM ORODISP CT BL AL AL X 10
OXALATO DE ESCITALOPRAM;508022040154717;1004313630028;7891317015763;    -     ;    -     ;REMIS;10 MG COM REV CT BL AL PLAS TRANS X 15
OXALATO DE ESCITALOPRAM;508022040154817;1004313630036;7891317015749;    -     ;    -     ;REMIS;10 MG COM REV CT BL AL PLAS TRANS X 30
OXALATO DE ESCITALOPRAM;508022040154917;1004313630079;7891317019235;    -     ;    -     ;REMIS;20 MG COM REV CT BL AL PLAS TRANS X 30 
OXALATO DE ESCITALOPRAM;511521060073506;1004705740208;7897595639714;    -     ;    -     ;OXALATO DE ESCITALOPRAM;20 MG COM REV CT BL AL AL X 60
OXALATO DE ESCITALOPRAM;511516120064306;1004705740216;7897595633217;    -     ;    -     ;OXALATO DE ESCITALOPRAM;20 MG COM REV CT BL AL AL X 30
OXALATO DE ESCITALOPRAM;511521060073606;1004705740267;7897595639707;    -     ;    -     ;OXALATO DE ESCITALOPRAM;10 MG COM REV CT BL AL AL X 60
OXALATO DE ESCITALOPRAM;511516120064406;1004705740275;7897595633668;    -     ;    -     ;OXALATO DE ESCITALOPRAM;10 MG COM REV CT BL AL AL X 30
OXALATO DE ESCITALOPRAM;511521050073406;1004705740283;7897595637482;    -     ;    -     ;OXALATO DE ESCITALOPRAM;15 MG COM REV CT BL AL AL X 30
OXALATO DE ESCITALOPRAM;511520020070107;1004706240012;7897595637796;    -     ;    -     ;LESDOT;20 MG COM REV CT BL AL AL X 7
OXALATO DE ESCITALOPRAM;511520020070207;1004706240055;7897595637840;    -     ;    -     ;LESDOT;20 MG COM REV CT BL AL AL X 60
OXALATO DE ESCITALOPRAM;511520020070307;1004706240063;7897595637826;    -     ;    -     ;LESDOT;20 MG COM REV CT BL AL AL X 30
OXALATO DE ESCITALOPRAM;511520020070407;1004706240071;7897595637734;    -     ;    -     ;LESDOT;10 MG COM REV CT BL AL AL X 7
OXALATO DE ESCITALOPRAM;511520020070507;1004706240111;7897595637789;    -     ;    -     ;LESDOT;10 MG COM REV CT BL AL AL X 60
OXALATO DE ESCITALOPRAM;511520020070607;1004706240128;7897595637765;    -     ;    -     ;LESDOT;10 MG COM REV CT BL AL AL X 30
OXALATO DE ESCITALOPRAM;511521040072903;1004706240136;7897595639349;    -     ;    -     ;LESDOT;15 MG COM REV CT BL AL AL X 30
OXALATO DE ESCITALOPRAM;511521040073003;1004706240144;7897595639356;    -     ;    -     ;LESDOT;15 MG COM REV CT BL AL AL X 60
OXALATO DE ESCITALOPRAM;511521040073103;1004706240160;7897595639639;    -     ;    -     ;LESDOT;15 MG COM REV CT BL AL AL X 10
OXALATO DE ESCITALOPRAM;513423100033206;1006302740044;7897406120103;    -     ;    -     ;OXALATO DE ESCITALOPRAM;10 MG COM REV CT BL AL PLAS PVDC TRANS X 30
OXALATO DE ESCITALOPRAM;513423100033306;1006302740117;7897406120110;    -     ;    -     ;OXALATO DE ESCITALOPRAM;20 MG COM REV CT BL AL PLAS PVDC TRANS X 30
OXALATO DE ESCITALOPRAM;526520040095407;1006811640064;7897595638083;    -     ;    -     ;OXALATO DE ESCITALOPRAM;20 MG COM REV CT BL AL AL X 30
OXALATO DE ESCITALOPRAM;526520040095507;1006811640129;7897595638021;    -     ;    -     ;OXALATO DE ESCITALOPRAM;10 MG COM REV CT BL AL AL X 30
OXALATO DE ESCITALOPRAM;526521060098506;1006811640137;7897595639646;    -     ;    -     ;OXALATO DE ESCITALOPRAM;15 MG COM REV CT BL AL AL X 30
OXALATO DE ESCITALOPRAM;541812060000606;1023510630043;7896004731568;    -     ;    -     ;OXALATO DE ESCITALOPRAM;10 MG COM REV CT BL AL PLAS PVC/PVDC OPC X 30
OXALATO DE ESCITALOPRAM;541812060000706;1023510630051;7896004731575;    -     ;    -     ;OXALATO DE ESCITALOPRAM;10 MG COM REV CT BL AL PLAS PVC/PVDC OPC X 60
OXALATO DE ESCITALOPRAM;541812060000806;1023510630116;7896004731582;    -     ;    -     ;OXALATO DE ESCITALOPRAM;20 MG COM REV CT BL AL PLAS PVC/PVDC OPC X 30
OXALATO DE ESCITALOPRAM;541814050007906;1023510630221;7896004747002;    -     ;    -     ;OXALATO DE ESCITALOPRAM;15 MG COM REV CT BL AL PLAS  PVC/PVDC OPC X 30
OXALATO DE ESCITALOPRAM;506719070080004;1029804960015;7896676432534;    -     ;    -     ;ESCENA;10 MG COM REV CT BL AL PLAS PVDC TRANS X 7
OXALATO DE ESCITALOPRAM;506719070079904;1029804960066;7896676418866;    -     ;    -     ;ESCENA;10 MG COM REV CT BL AL PLAS  PVDC TRANS X 30
OXALATO DE ESCITALOPRAM;506722010095703;1029804960074;7896676438727;    -     ;    -     ;ESCENA;10 MG COM REV CT BL AL PLAS PVDC TRANS X 60
OXALATO DE ESCITALOPRAM;506719070080104;1029804960155;7896676418958;    -     ;    -     ;ESCENA;20 MG COM REV CT BL AL PLAS PVDC TRANS X 30
OXALATO DE ESCITALOPRAM;520717060107906;1037006050470;7896112159490;    -     ;    -     ;OXALATO DE ESCITALOPRAM;10 MG COM REV CT BL AL PVDC TRANS X 30
OXALATO DE ESCITALOPRAM;520717060107806;1037006050535;7896112159599;    -     ;    -     ;OXALATO DE ESCITALOPRAM;20 MG COM REV CT BL AL PVDC TRANS X 30
OXALATO DE ESCITALOPRAM;520716100105604;1037006060123;7896112157700;    -     ;    -     ;LEXAPRASS;10 MG COM REV CT BL AL PVDC TRANS X 70
OXALATO DE ESCITALOPRAM;520716100105504;1037006060263;7896112157809;    -     ;    -     ;LEXAPRASS;20 MG COM REV CT BL AL PVDC TRANS X 70
OXALATO DE ESCITALOPRAM;509017080016904;1039001970012;7898040326067;    -     ;    -     ;UNITRAM;10 MG COM REV CT BL AL PLAS TRANS X 14
OXALATO DE ESCITALOPRAM;509017080017004;1039001970020;7898040326074;    -     ;    -     ;UNITRAM;10 MG COM REV CT BL AL PLAS TRANS X 15
OXALATO DE ESCITALOPRAM;509017080017104;1039001970039;7898040326081;    -     ;    -     ;UNITRAM;10 MG COM REV CT BL AL PLAS TRANS X 28
OXALATO DE ESCITALOPRAM;509017080017204;1039001970047;7898040325701;    -     ;    -     ;UNITRAM;10 MG COM REV CT BL AL PLAS TRANS X 30
OXALATO DE ESCITALOPRAM;509017080017304;1039001970055;7898040326098;    -     ;    -     ;UNITRAM;10 MG COM REV CT BL AL PLAS TRANS X 60
OXALATO DE ESCITALOPRAM;509017080016804;1039001970063;7898040325749;    -     ;    -     ;UNITRAM;10 MG COM REV CT BL AL PLAS TRANS X 7
OXALATO DE ESCITALOPRAM;509017080019004;1039001970071;7898040325732;    -     ;    -     ;UNITRAM;20 MG/ML SOL OR CT FR VD AMB GOT X 15 ML
OXALATO DE ESCITALOPRAM;509017080019104;1039001970081;7898040326104;    -     ;    -     ;UNITRAM;20 MG/ML SOL OR CT FR VD AMB GOT X 30 ML
OXALATO DE ESCITALOPRAM;509017080018204;1039001970111;7898040325763;    -     ;    -     ;UNITRAM;20 MG COMP REV CT BL AL PLAS TRANS X 7
OXALATO DE ESCITALOPRAM;509017080018304;1039001970128;7898040326128;    -     ;    -     ;UNITRAM;20 MG COMP REV CT BL AL PLAS TRANS X 14
OXALATO DE ESCITALOPRAM;509017080018404;1039001970136;7898040326135;    -     ;    -     ;UNITRAM;20 MG COMP REV CT BL AL PLAS TRANS X 15
OXALATO DE ESCITALOPRAM;509017080018504;1039001970144;7898040326142;    -     ;    -     ;UNITRAM;20 MG COMP REV CT BL AL PLAS TRANS X 20
OXALATO DE ESCITALOPRAM;509017080018604;1039001970152;7898040326159;    -     ;    -     ;UNITRAM;20 MG COMP REV CT BL AL PLAS TRANS X 28
OXALATO DE ESCITALOPRAM;509017080018704;1039001970160;7898040325725;    -     ;    -     ;UNITRAM;20 MG COMP REV CT BL AL PLAS TRANS X 30
OXALATO DE ESCITALOPRAM;509017080018804;1039001970179;7898040326166;    -     ;    -     ;UNITRAM;20 MG COMP REV CT BL AL PLAS TRANS X 60
OXALATO DE ESCITALOPRAM;509017080018904;1039001970187;7898040326173;    -     ;    -     ;UNITRAM;20 MG COMP REV CT BL AL PLAS TRANS X 500
OXALATO DE ESCITALOPRAM;509017080017404;1039001970195;7898040325756;    -     ;    -     ;UNITRAM;15 MG COM REV CT BL AL PLAS TRANS X 7
OXALATO DE ESCITALOPRAM;509017080017504;1039001970209;7898040326180;    -     ;    -     ;UNITRAM;15 MG COM REV CT BL AL PLAS TRANS X 14
OXALATO DE ESCITALOPRAM;509017080017604;1039001970217;7898040326197;    -     ;    -     ;UNITRAM;15 MG COM REV CT BL AL PLAS TRANS X 15
OXALATO DE ESCITALOPRAM;509017080017704;1039001970225;7898040326203;    -     ;    -     ;UNITRAM;15 MG COM REV CT BL AL PLAS TRANS X 20
OXALATO DE ESCITALOPRAM;509017080017804;1039001970233;7898040326210;    -     ;    -     ;UNITRAM;15 MG COM REV CT BL AL PLAS TRANS X 28
OXALATO DE ESCITALOPRAM;509017080017904;1039001970241;7898040325718;    -     ;    -     ;UNITRAM;15 MG COM REV CT BL AL PLAS TRANS X 30
OXALATO DE ESCITALOPRAM;509017080018004;1039001970251;7898040326227;    -     ;    -     ;UNITRAM;15 MG COM REV CT BL AL PLAS TRANS X 60
OXALATO DE ESCITALOPRAM;509017080018104;1039001970268;7898040326234;    -     ;    -     ;UNITRAM;15 MG COM REV CT BL AL PLAS TRANS X 500
OXALATO DE ESCITALOPRAM;541718060018506;1044002040031;7893454101262;    -     ;    -     ;OXALATO DE ESCITALOPRAM;10 MG COM REV CT BL AL PLAS TRANS X 30
OXALATO DE ESCITALOPRAM;541718060018606;1044002040074;7893454101309;    -     ;    -     ;OXALATO DE ESCITALOPRAM;20 MG COM REV CT BL AL PLAS TRANS X 30 
OXALATO DE ESCITALOPRAM;524200311114311;1047500440044;5702157150601;    -     ;    -     ;LEXAPRO;10 MG  COM REV CT BL AL PLAS TRANS X 7
OXALATO DE ESCITALOPRAM;524200302115317;1047500440060;5702157150809;    -     ;    -     ;LEXAPRO;10 MG  COM REV CT BL AL PLAS TRANS X 28
OXALATO DE ESCITALOPRAM;524200306110311;1047500440079;5702157152452;    -     ;    -     ;LEXAPRO;20 MG  COM REV CT BL AL PLAS TRANS X 28
OXALATO DE ESCITALOPRAM;524217060003501;1047500440087;5702157141562;    -     ;    -     ;LEXAPRO;15 MG  COM REV CT BL AL PLAS TRANS X 7
OXALATO DE ESCITALOPRAM;524200309111317;1047500440109;5702157151905;    -     ;    -     ;LEXAPRO;15 MG  COM REV CT BL AL PLAS TRANS X 28
OXALATO DE ESCITALOPRAM;524200307133313;1047500440168;5702157141326;    -     ;    -     ;LEXAPRO;20 MG/ML SOL OR CT FR VD AMB CGT X 15 ML
OXALATO DE ESCITALOPRAM;524218030003603;1047500440265;5702150142948;    -     ;    -     ;LEXAPRO;10 MG  COM REV CT BL AL PLAS TRANS X 30
OXALATO DE ESCITALOPRAM;524220020004307;1047500440273;5702150151186;    -     ;    -     ;LEXAPRO;10 MG  COM REV CT BL AL PLAS TRANS X 60
OXALATO DE ESCITALOPRAM;524218030003703;1047500440291;5702150142986;    -     ;    -     ;LEXAPRO;15 MG  COM REV CT BL AL PLAS TRANS X 30
OXALATO DE ESCITALOPRAM;524218030003803;1047500440311;5702150143006;    -     ;    -     ;LEXAPRO;20 MG  COM REV CT BL AL PLAS TRANS X 30
OXALATO DE ESCITALOPRAM;524224010006103;1047500440321;5702150155740;    -     ;    -     ;LEXAPRO;15 MG  COM REV CT BL AL PLAS TRANS X 60
OXALATO DE ESCITALOPRAM;533022100081203;1049713950011;7896006200925;    -     ;    -     ;EUDOK;10 MG COM REV CT BL AL PLAS PVC/PVDC OPC X 7
